id;system_id;dependent_variable;independent_variable_1;independent_variable_2
1;1;9.609298659050452;10.0;10.0
2;1;14.018817205194965;10.0;20.0
3;1;19.414404005025396;10.0;30.0
4;1;30.32343617902579;10.0;40.0
5;1;27.296104808570874;10.0;50.0
6;1;44.496564345592255;10.0;60.0
7;1;39.62928910209255;10.0;70.0
8;1;47.12786899642997;10.0;80.0
9;1;53.62502924867552;10.0;90.0
10;1;59.235673256066775;10.0;100.0
11;1;30.910919109567004;20.0;10.0
12;1;30.320907846090904;20.0;20.0
13;1;21.955176831516134;20.0;30.0
14;1;28.278909734665405;20.0;40.0
15;1;33.2544590185849;20.0;50.0
16;1;39.34931860473466;20.0;60.0
17;1;39.040243840201875;20.0;70.0
18;1;55.852631534113;20.0;80.0
19;1;56.40275748639423;20.0;90.0
20;1;67.70871731829287;20.0;100.0
21;1;29.51055248106432;30.0;10.0
22;1;20.056279078646437;30.0;20.0
23;1;27.460890727186346;30.0;30.0
24;1;33.11120366707121;30.0;40.0
25;1;47.653756467056766;30.0;50.0
26;1;54.611135667428215;30.0;60.0
27;1;57.3160687317745;30.0;70.0
28;1;60.4708221920433;30.0;80.0
29;1;56.88921785979342;30.0;90.0
30;1;52.73782069222443;30.0;100.0
31;1;23.944602017620877;40.0;10.0
32;1;32.055260781826426;40.0;20.0
33;1;38.44850043386425;40.0;30.0
34;1;35.624169314293376;40.0;40.0
35;1;38.43409237871645;40.0;50.0
36;1;40.76121450206818;40.0;60.0
37;1;58.20121533959151;40.0;70.0
38;1;67.13489449465034;40.0;80.0
39;1;55.13548000592152;40.0;90.0
40;1;59.33435499682033;40.0;100.0
41;1;29.07476464534028;50.0;10.0
42;1;36.029291195182466;50.0;20.0
43;1;50.39322603004576;50.0;30.0
44;1;54.21220614574516;50.0;40.0
45;1;48.703705374438854;50.0;50.0
46;1;59.156956909604496;50.0;60.0
47;1;57.94325489818783;50.0;70.0
48;1;64.35818270854953;50.0;80.0
49;1;67.52086832714174;50.0;90.0
50;1;64.78035926134935;50.0;100.0
51;1;43.28471387480309;60.0;10.0
52;1;37.57329766727948;60.0;20.0
53;1;38.91808372893683;60.0;30.0
54;1;58.95456970604131;60.0;40.0
55;1;46.39740304583856;60.0;50.0
56;1;60.63551003513202;60.0;60.0
57;1;70.99463015282612;60.0;70.0
58;1;66.65590472644995;60.0;80.0
59;1;62.924945815737004;60.0;90.0
60;1;82.7952575196574;60.0;100.0
61;1;49.275121427698956;70.0;10.0
62;1;51.995889107268944;70.0;20.0
63;1;56.41363251002577;70.0;30.0
64;1;60.68304414938884;70.0;40.0
65;1;62.2707143517357;70.0;50.0
66;1;70.84745028572559;70.0;60.0
67;1;57.42324188806178;70.0;70.0
68;1;62.838121921128675;70.0;80.0
69;1;66.0786247789904;70.0;90.0
70;1;68.8204103546837;70.0;100.0
71;1;47.48987422625447;80.0;10.0
72;1;49.200824471708096;80.0;20.0
73;1;48.65699838995986;80.0;30.0
74;1;53.01534844903813;80.0;40.0
75;1;69.31907151819851;80.0;50.0
76;1;56.60764860372498;80.0;60.0
77;1;61.51330707230509;80.0;70.0
78;1;72.87974851806611;80.0;80.0
79;1;86.33745704321962;80.0;90.0
80;1;76.2659041452998;80.0;100.0
81;1;59.98883717404578;90.0;10.0
82;1;59.37224108992969;90.0;20.0
83;1;65.27977102699586;90.0;30.0
84;1;61.64833574946672;90.0;40.0
85;1;59.29106143228567;90.0;50.0
86;1;78.9194399871827;90.0;60.0
87;1;72.85570993486738;90.0;70.0
88;1;69.97712101450344;90.0;80.0
89;1;75.60166286559486;90.0;90.0
90;1;88.84602795790208;90.0;100.0
91;1;47.13603648602065;100.0;10.0
92;1;48.02060273177412;100.0;20.0
93;1;61.65674584360809;100.0;30.0
94;1;59.94095506146809;100.0;40.0
95;1;77.11932570334761;100.0;50.0
96;1;69.1759759756514;100.0;60.0
97;1;77.44042513348032;100.0;70.0
98;1;77.19535959029534;100.0;80.0
99;1;92.76604279852747;100.0;90.0
100;1;98.10187286397951;100.0;100.0
