id;system_id;dependent_variable;independent_variable_1
1;1;18.0;10.0
2;1;26.0;20.0
3;1;34.0;30.0
4;1;42.0;40.0
5;1;50.0;50.0
6;1;58.0;60.0
7;1;66.0;70.0
8;1;74.0;80.0
9;1;82.0;90.0
10;1;90.0;100.0
11;2;18.0;10.0
12;2;26.0;20.0
13;2;34.0;30.0
14;2;42.0;40.0
15;2;50.0;50.0
16;2;58.0;60.0
17;2;66.0;70.0
18;2;74.0;80.0
19;2;82.0;90.0
20;2;90.0;100.0
21;3;18.0;10.0
22;3;26.0;20.0
23;3;34.0;30.0
24;3;42.0;40.0
25;3;50.0;50.0
26;3;58.0;60.0
27;3;66.0;70.0
28;3;74.0;80.0
29;3;82.0;90.0
30;3;90.0;100.0
31;4;18.0;10.0
32;4;26.0;20.0
33;4;34.0;30.0
34;4;42.0;40.0
35;4;50.0;50.0
36;4;58.0;60.0
37;4;66.0;70.0
38;4;74.0;80.0
39;4;82.0;90.0
40;4;90.0;100.0
41;5;18.0;10.0
42;5;26.0;20.0
43;5;34.0;30.0
44;5;42.0;40.0
45;5;50.0;50.0
46;5;58.0;60.0
47;5;66.0;70.0
48;5;74.0;80.0
49;5;82.0;90.0
50;5;90.0;100.0
51;6;18.0;10.0
52;6;26.0;20.0
53;6;34.0;30.0
54;6;42.0;40.0
55;6;50.0;50.0
56;6;58.0;60.0
57;6;66.0;70.0
58;6;74.0;80.0
59;6;82.0;90.0
60;6;90.0;100.0
61;7;18.0;10.0
62;7;26.0;20.0
63;7;34.0;30.0
64;7;42.0;40.0
65;7;50.0;50.0
66;7;58.0;60.0
67;7;66.0;70.0
68;7;74.0;80.0
69;7;82.0;90.0
70;7;90.0;100.0
71;8;18.0;10.0
72;8;26.0;20.0
73;8;34.0;30.0
74;8;42.0;40.0
75;8;50.0;50.0
76;8;58.0;60.0
77;8;66.0;70.0
78;8;74.0;80.0
79;8;82.0;90.0
80;8;90.0;100.0
81;9;18.0;10.0
82;9;26.0;20.0
83;9;34.0;30.0
84;9;42.0;40.0
85;9;50.0;50.0
86;9;58.0;60.0
87;9;66.0;70.0
88;9;74.0;80.0
89;9;82.0;90.0
90;9;90.0;100.0
91;10;18.0;10.0
92;10;26.0;20.0
93;10;34.0;30.0
94;10;42.0;40.0
95;10;50.0;50.0
96;10;58.0;60.0
97;10;66.0;70.0
98;10;74.0;80.0
99;10;82.0;90.0
100;10;90.0;100.0
