id;system_id;dependent_variable;independent_variable_1
1;1;18.007881884985835;1.0
2;1;14.748321994180607;2.0
3;1;3.952049997171841;3.0
4;1;15.580570433035774;4.0
5;1;12.987798714257476;5.0
6;1;13.932012036773276;6.0
7;1;10.854858027041823;7.0
8;1;12.088214603552746;8.0
9;1;14.966008565076509;9.0
10;1;17.740504400939066;10.0
11;1;15.84754261605573;11.0
12;1;23.184176245384545;12.0
13;1;23.472393100467716;13.0
14;1;14.524063168744972;14.0
15;1;27.259599859596328;15.0
16;1;12.916459190289716;16.0
17;1;19.92811359018369;17.0
18;1;27.067443537015514;18.0
19;1;27.681172641809226;19.0
20;1;33.194487315198074;20.0
21;1;31.729395309344405;21.0
22;1;23.548795388765072;22.0
23;1;27.7497692729281;23.0
24;1;24.472760383065864;24.0
25;1;20.93582960080904;25.0
26;1;32.392429704420096;26.0
27;1;31.560877374722768;27.0
28;1;33.71824440760641;28.0
29;1;27.80452820721223;29.0
30;1;28.818318907275696;30.0
31;1;27.783290345117745;31.0
32;1;30.035838859331697;32.0
33;1;44.46844737938075;33.0
34;1;36.635028652214515;34.0
35;1;45.19005826113493;35.0
36;1;30.623969253790847;36.0
37;1;40.783015397477975;37.0
38;1;35.898870618147555;38.0
39;1;50.05870658085193;39.0
40;1;38.42169264166207;40.0
41;1;45.01596647920265;41.0
42;1;40.4241231482479;42.0
43;1;48.48664121214073;43.0
44;1;44.75130115217065;44.0
45;1;38.55506170232092;45.0
46;1;52.24280022345062;46.0
47;1;54.9020676877571;47.0
48;1;47.88565572714608;48.0
49;1;45.39747728171311;49.0
50;1;42.82901105261983;50.0
51;1;59.177557864417274;51.0
52;1;51.8312027959016;52.0
53;1;48.58858412858254;53.0
54;1;47.573057997123804;54.0
55;1;58.52426975085577;55.0
56;1;62.64160052819927;56.0
57;1;52.59934748066728;57.0
58;1;60.83252956261792;58.0
59;1;59.86627310532148;59.0
60;1;63.19466380643099;60.0
61;1;52.360582577296775;61.0
