id;system_id;dependent_variable;independent_variable_1
1;1;76.93840489432286;1.0
2;1;78.13176049587928;2.0
3;1;65.19992779816593;3.0
4;1;61.81073067749606;4.0
5;1;73.3823863836253;5.0
6;1;61.759024611236654;6.0
7;1;56.18312252416661;7.0
8;1;61.7346858305278;8.0
9;1;62.14839930657751;9.0
10;1;55.47654864809117;10.0
11;1;41.682299093487245;11.0
12;1;48.8286681742325;12.0
13;1;53.63349412656366;13.0
14;1;41.124584494497235;14.0
15;1;41.935467396829246;15.0
16;1;32.4638808099142;16.0
17;1;29.788228500646596;17.0
18;1;46.8749863798223;18.0
19;1;28.035525007187267;19.0
20;1;44.008485566717596;20.0
21;1;28.047478834586574;21.0
22;1;30.775197864922433;22.0
23;1;39.18559485588067;23.0
24;1;44.11808552878469;24.0
25;1;31.047101333191584;25.0
26;1;33.46926607396091;26.0
27;1;37.60642122665059;27.0
28;1;39.63870121881523;28.0
29;1;28.142981942352396;29.0
30;1;32.73849117896354;30.0
31;1;38.9162743440122;31.0
32;1;41.2461528256372;32.0
33;1;31.32715448376244;33.0
34;1;36.17235204431372;34.0
35;1;35.60586399286599;35.0
36;1;38.021627996337784;36.0
37;1;25.388309627311237;37.0
38;1;29.364178147420922;38.0
39;1;41.66981809973173;39.0
40;1;38.68940539545399;40.0
41;1;30.171401475893518;41.0
42;1;40.53619112318953;42.0
43;1;38.81692759811749;43.0
44;1;37.69206139907194;44.0
45;1;41.66939715086488;45.0
46;1;31.927569642119565;46.0
47;1;38.939176519790614;47.0
48;1;33.78619461473018;48.0
49;1;29.687777989161873;49.0
50;1;40.245892317710926;50.0
51;1;23.814479738106165;51.0
52;1;29.643189660544998;52.0
53;1;36.38538342129428;53.0
54;1;30.80188407932861;54.0
55;1;33.62822558035104;55.0
56;1;23.587847555961616;56.0
57;1;33.22071931725405;57.0
58;1;23.707430828640433;58.0
59;1;16.16301047083956;59.0
60;1;15.091097155213784;60.0
61;1;26.627213352838005;61.0
62;1;23.24638225600856;62.0
63;1;29.63233966271585;63.0
64;1;28.94895301052208;64.0
65;1;25.22456509596855;65.0
66;1;25.413293598158155;66.0
67;1;16.18697624649549;67.0
68;1;12.771869974738754;68.0
69;1;18.868465844857127;69.0
70;1;10.474650851482325;70.0
71;1;11.44568081638545;71.0
72;1;9.21478666456215;72.0
73;1;20.749191159766454;73.0
74;1;15.550231482057994;74.0
75;1;4.252579980040526;75.0
76;1;16.727476378424804;76.0
77;1;10.848246319967144;77.0
78;1;4.126289022976211;78.0
79;1;19.16332239294017;79.0
80;1;2.5926411310630204;80.0
81;1;10.127312480793613;81.0
82;1;7.10139428371285;82.0
83;1;21.666360902293945;83.0
84;1;18.002230407128184;84.0
85;1;7.358125206127626;85.0
86;1;11.624357163252089;86.0
87;1;12.608902314946594;87.0
88;1;25.377851345457238;88.0
89;1;16.927546639820655;89.0
90;1;23.15757756261663;90.0
91;1;24.722014777646095;91.0
92;1;24.408230806370952;92.0
93;1;23.103890939847663;93.0
94;1;33.27151790922639;94.0
