id;system_id;dependent_variable;independent_variable_1;independent_variable_2
1;1;0.08191562020182976;10.0;10.0
2;1;0.5033629075081804;10.0;20.0
3;1;0.4118471214764898;10.0;30.0
4;1;0.24302002704659179;10.0;40.0
5;1;0.07843942738801853;10.0;50.0
6;1;0.04182502402950899;10.0;60.0
7;1;0.028364699366580575;10.0;70.0
8;1;0.019779382087563076;10.0;80.0
9;1;0.01379587722212394;10.0;90.0
10;1;0.009599145174139883;10.0;100.0
11;1;0.5048033457313166;20.0;10.0
12;1;0.1579944181869167;20.0;20.0
13;1;0.47381449531744063;20.0;30.0
14;1;0.20632895382842126;20.0;40.0
15;1;0.08293100104715587;20.0;50.0
16;1;0.05186494268125385;20.0;60.0
17;1;0.03567367875443316;20.0;70.0
18;1;0.0249274335686941;20.0;80.0
19;1;0.017523991772790112;20.0;90.0
20;1;0.01237888356206306;20.0;100.0
21;1;0.5947941970897597;30.0;10.0
22;1;0.6278900596693521;30.0;20.0
23;1;0.07481863675654032;30.0;30.0
24;1;0.17718979158979892;30.0;40.0
25;1;0.08820705524704613;30.0;50.0
26;1;0.056730180837486176;30.0;60.0
27;1;0.0383999647142007;30.0;70.0
28;1;0.026398735447346014;30.0;80.0
29;1;0.01833951454594199;30.0;90.0
30;1;0.01286049232603113;30.0;100.0
31;1;0.6475598693057111;40.0;10.0
32;1;0.6150529279267337;40.0;20.0
33;1;0.5854672452242864;40.0;30.0
34;1;0.050238347485432454;40.0;40.0
35;1;0.09106825357576905;40.0;50.0
36;1;0.05902925946264541;40.0;60.0
37;1;0.03950649188929263;40.0;70.0
38;1;0.026855256756303018;40.0;80.0
39;1;0.01848109640447423;40.0;90.0
40;1;0.012859985762933148;40.0;100.0
41;1;0.621063023341449;50.0;10.0
42;1;0.5824139844016145;50.0;20.0
43;1;0.5090119840472743;50.0;30.0
44;1;0.7242512028587318;50.0;40.0
45;1;0.03767209175899161;50.0;50.0
46;1;0.04972411727347883;50.0;60.0
47;1;0.033837908066132474;50.0;70.0
48;1;0.023356580358955256;50.0;80.0
49;1;0.01631705683508482;50.0;90.0
50;1;0.011517354598961225;50.0;100.0
51;1;0.41444641487548195;60.0;10.0
52;1;0.5075566518685202;60.0;20.0
53;1;0.4613685097392267;60.0;30.0
54;1;0.5559296667658128;60.0;40.0
55;1;0.7967233733290222;60.0;50.0
56;1;0.01601815917897553;60.0;60.0
57;1;0.016256906822994167;60.0;70.0
58;1;0.011995196351015138;60.0;80.0
59;1;0.008929010333558746;60.0;90.0
60;1;0.006692546807162352;60.0;100.0
61;1;0.06434904985840505;70.0;10.0
62;1;0.12831186444349651;70.0;20.0
63;1;0.2541854637665034;70.0;30.0
64;1;0.4454283949575287;70.0;40.0
65;1;0.5547379639926504;70.0;50.0
66;1;0.8407406113948568;70.0;60.0
67;1;0.002400437346144074;70.0;70.0
68;1;0.0019492043914421746;70.0;80.0
69;1;0.001657189783967196;70.0;90.0
70;1;0.0014177605310364753;70.0;100.0
