id,system_id,dependent_variable,independent_variable_1,independent_variable_2
1,1,9.609298659,10,10
2,1,14.01881721,10,20
3,1,19.41440401,10,30
4,1,30.32343618,10,40
5,1,27.29610481,10,50
6,1,44.49656435,10,60
7,1,39.6292891,10,70
8,1,47.127869,10,80
9,1,53.62502925,10,90
10,1,59.23567326,10,100
11,1,30.91091911,20,10
12,1,30.32090785,20,20
13,1,21.95517683,20,30
14,1,28.27890973,20,40
15,1,33.25445902,20,50
16,1,39.3493186,20,60
17,1,39.04024384,20,70
18,1,55.85263153,20,80
19,1,56.40275749,20,90
20,1,67.70871732,20,100
21,1,29.51055248,30,10
22,1,20.05627908,30,20
23,1,27.46089073,30,30
24,1,33.11120367,30,40
25,1,47.65375647,30,50
26,1,54.61113567,30,60
27,1,57.31606873,30,70
28,1,60.47082219,30,80
29,1,56.88921786,30,90
30,1,52.73782069,30,100
31,1,23.94460202,40,10
32,1,32.05526078,40,20
33,1,38.44850043,40,30
34,1,35.62416931,40,40
35,1,38.43409238,40,50
36,1,40.7612145,40,60
37,1,58.20121534,40,70
38,1,67.13489449,40,80
39,1,55.13548001,40,90
40,1,59.334355,40,100
41,1,29.07476465,50,10
42,1,36.0292912,50,20
43,1,50.39322603,50,30
44,1,54.21220615,50,40
45,1,48.70370537,50,50
46,1,59.15695691,50,60
47,1,57.9432549,50,70
48,1,64.35818271,50,80
49,1,67.52086833,50,90
50,1,64.78035926,50,100
51,1,43.28471387,60,10
52,1,37.57329767,60,20
53,1,38.91808373,60,30
54,1,58.95456971,60,40
55,1,46.39740305,60,50
56,1,60.63551004,60,60
57,1,70.99463015,60,70
58,1,66.65590473,60,80
59,1,62.92494582,60,90
60,1,82.79525752,60,100
61,1,49.27512143,70,10
62,1,51.99588911,70,20
63,1,56.41363251,70,30
64,1,60.68304415,70,40
65,1,62.27071435,70,50
66,1,70.84745029,70,60
67,1,57.42324189,70,70
68,1,62.83812192,70,80
69,1,66.07862478,70,90
70,1,68.82041035,70,100
71,1,47.48987423,80,10
72,1,49.20082447,80,20
73,1,48.65699839,80,30
74,1,53.01534845,80,40
75,1,69.31907152,80,50
76,1,56.6076486,80,60
77,1,61.51330707,80,70
78,1,72.87974852,80,80
79,1,86.33745704,80,90
80,1,76.26590415,80,100
81,1,59.98883717,90,10
82,1,59.37224109,90,20
83,1,65.27977103,90,30
84,1,61.64833575,90,40
85,1,59.29106143,90,50
86,1,78.91943999,90,60
87,1,72.85570993,90,70
88,1,69.97712101,90,80
89,1,75.60166287,90,90
90,1,88.84602796,90,100
91,1,47.13603649,100,10
92,1,48.02060273,100,20
93,1,61.65674584,100,30
94,1,59.94095506,100,40
95,1,77.1193257,100,50
96,1,69.17597598,100,60
97,1,77.44042513,100,70
98,1,77.19535959,100,80
99,1,92.7660428,100,90
100,1,98.10187286,100,100
