id,system_id,dependent_variable,independent_variable_1,independent_variable_2
1,1,18,10,10
2,1,22,10,20
3,1,26,10,30
4,1,30,10,40
5,1,34,10,50
6,1,38,10,60
7,1,42,10,70
8,1,46,10,80
9,1,50,10,90
10,1,54,10,100
11,1,22,20,10
12,1,26,20,20
13,1,30,20,30
14,1,34,20,40
15,1,38,20,50
16,1,42,20,60
17,1,46,20,70
18,1,50,20,80
19,1,54,20,90
20,1,58,20,100
21,1,26,30,10
22,1,30,30,20
23,1,34,30,30
24,1,38,30,40
25,1,42,30,50
26,1,46,30,60
27,1,50,30,70
28,1,54,30,80
29,1,58,30,90
30,1,62,30,100
31,1,30,40,10
32,1,34,40,20
33,1,38,40,30
34,1,42,40,40
35,1,46,40,50
36,1,50,40,60
37,1,54,40,70
38,1,58,40,80
39,1,62,40,90
40,1,66,40,100
41,1,34,50,10
42,1,38,50,20
43,1,42,50,30
44,1,46,50,40
45,1,50,50,50
46,1,54,50,60
47,1,58,50,70
48,1,62,50,80
49,1,66,50,90
50,1,70,50,100
51,1,38,60,10
52,1,42,60,20
53,1,46,60,30
54,1,50,60,40
55,1,54,60,50
56,1,58,60,60
57,1,62,60,70
58,1,66,60,80
59,1,70,60,90
60,1,74,60,100
61,1,42,70,10
62,1,46,70,20
63,1,50,70,30
64,1,54,70,40
65,1,58,70,50
66,1,62,70,60
67,1,66,70,70
68,1,70,70,80
69,1,74,70,90
70,1,78,70,100
71,1,46,80,10
72,1,50,80,20
73,1,54,80,30
74,1,58,80,40
75,1,62,80,50
76,1,66,80,60
77,1,70,80,70
78,1,74,80,80
79,1,78,80,90
80,1,82,80,100
81,1,50,90,10
82,1,54,90,20
83,1,58,90,30
84,1,62,90,40
85,1,66,90,50
86,1,70,90,60
87,1,74,90,70
88,1,78,90,80
89,1,82,90,90
90,1,86,90,100
91,1,54,100,10
92,1,58,100,20
93,1,62,100,30
94,1,66,100,40
95,1,70,100,50
96,1,74,100,60
97,1,78,100,70
98,1,82,100,80
99,1,86,100,90
100,1,90,100,100
101,2,18,10,10
102,2,22,10,20
103,2,26,10,30
104,2,30,10,40
105,2,34,10,50
106,2,38,10,60
107,2,42,10,70
108,2,46,10,80
109,2,50,10,90
110,2,54,10,100
111,2,22,20,10
112,2,26,20,20
113,2,30,20,30
114,2,34,20,40
115,2,38,20,50
116,2,42,20,60
117,2,46,20,70
118,2,50,20,80
119,2,54,20,90
120,2,58,20,100
121,2,26,30,10
122,2,30,30,20
123,2,34,30,30
124,2,38,30,40
125,2,42,30,50
126,2,46,30,60
127,2,50,30,70
128,2,54,30,80
129,2,58,30,90
130,2,62,30,100
131,2,30,40,10
132,2,34,40,20
133,2,38,40,30
134,2,42,40,40
135,2,46,40,50
136,2,50,40,60
137,2,54,40,70
138,2,58,40,80
139,2,62,40,90
140,2,66,40,100
141,2,34,50,10
142,2,38,50,20
143,2,42,50,30
144,2,46,50,40
145,2,50,50,50
146,2,54,50,60
147,2,58,50,70
148,2,62,50,80
149,2,66,50,90
150,2,70,50,100
151,2,38,60,10
152,2,42,60,20
153,2,46,60,30
154,2,50,60,40
155,2,54,60,50
156,2,58,60,60
157,2,62,60,70
158,2,66,60,80
159,2,70,60,90
160,2,74,60,100
161,2,42,70,10
162,2,46,70,20
163,2,50,70,30
164,2,54,70,40
165,2,58,70,50
166,2,62,70,60
167,2,66,70,70
168,2,70,70,80
169,2,74,70,90
170,2,78,70,100
171,2,46,80,10
172,2,50,80,20
173,2,54,80,30
174,2,58,80,40
175,2,62,80,50
176,2,66,80,60
177,2,70,80,70
178,2,74,80,80
179,2,78,80,90
180,2,82,80,100
181,2,50,90,10
182,2,54,90,20
183,2,58,90,30
184,2,62,90,40
185,2,66,90,50
186,2,70,90,60
187,2,74,90,70
188,2,78,90,80
189,2,82,90,90
190,2,86,90,100
191,2,54,100,10
192,2,58,100,20
193,2,62,100,30
194,2,66,100,40
195,2,70,100,50
196,2,74,100,60
197,2,78,100,70
198,2,82,100,80
199,2,86,100,90
200,2,90,100,100
201,3,18,10,10
202,3,22,10,20
203,3,26,10,30
204,3,30,10,40
205,3,34,10,50
206,3,38,10,60
207,3,42,10,70
208,3,46,10,80
209,3,50,10,90
210,3,54,10,100
211,3,22,20,10
212,3,26,20,20
213,3,30,20,30
214,3,34,20,40
215,3,38,20,50
216,3,42,20,60
217,3,46,20,70
218,3,50,20,80
219,3,54,20,90
220,3,58,20,100
221,3,26,30,10
222,3,30,30,20
223,3,34,30,30
224,3,38,30,40
225,3,42,30,50
226,3,46,30,60
227,3,50,30,70
228,3,54,30,80
229,3,58,30,90
230,3,62,30,100
231,3,30,40,10
232,3,34,40,20
233,3,38,40,30
234,3,42,40,40
235,3,46,40,50
236,3,50,40,60
237,3,54,40,70
238,3,58,40,80
239,3,62,40,90
240,3,66,40,100
241,3,34,50,10
242,3,38,50,20
243,3,42,50,30
244,3,46,50,40
245,3,50,50,50
246,3,54,50,60
247,3,58,50,70
248,3,62,50,80
249,3,66,50,90
250,3,70,50,100
251,3,38,60,10
252,3,42,60,20
253,3,46,60,30
254,3,50,60,40
255,3,54,60,50
256,3,58,60,60
257,3,62,60,70
258,3,66,60,80
259,3,70,60,90
260,3,74,60,100
261,3,42,70,10
262,3,46,70,20
263,3,50,70,30
264,3,54,70,40
265,3,58,70,50
266,3,62,70,60
267,3,66,70,70
268,3,70,70,80
269,3,74,70,90
270,3,78,70,100
271,3,46,80,10
272,3,50,80,20
273,3,54,80,30
274,3,58,80,40
275,3,62,80,50
276,3,66,80,60
277,3,70,80,70
278,3,74,80,80
279,3,78,80,90
280,3,82,80,100
281,3,50,90,10
282,3,54,90,20
283,3,58,90,30
284,3,62,90,40
285,3,66,90,50
286,3,70,90,60
287,3,74,90,70
288,3,78,90,80
289,3,82,90,90
290,3,86,90,100
291,3,54,100,10
292,3,58,100,20
293,3,62,100,30
294,3,66,100,40
295,3,70,100,50
296,3,74,100,60
297,3,78,100,70
298,3,82,100,80
299,3,86,100,90
300,3,90,100,100
301,4,18,10,10
302,4,22,10,20
303,4,26,10,30
304,4,30,10,40
305,4,34,10,50
306,4,38,10,60
307,4,42,10,70
308,4,46,10,80
309,4,50,10,90
310,4,54,10,100
311,4,22,20,10
312,4,26,20,20
313,4,30,20,30
314,4,34,20,40
315,4,38,20,50
316,4,42,20,60
317,4,46,20,70
318,4,50,20,80
319,4,54,20,90
320,4,58,20,100
321,4,26,30,10
322,4,30,30,20
323,4,34,30,30
324,4,38,30,40
325,4,42,30,50
326,4,46,30,60
327,4,50,30,70
328,4,54,30,80
329,4,58,30,90
330,4,62,30,100
331,4,30,40,10
332,4,34,40,20
333,4,38,40,30
334,4,42,40,40
335,4,46,40,50
336,4,50,40,60
337,4,54,40,70
338,4,58,40,80
339,4,62,40,90
340,4,66,40,100
341,4,34,50,10
342,4,38,50,20
343,4,42,50,30
344,4,46,50,40
345,4,50,50,50
346,4,54,50,60
347,4,58,50,70
348,4,62,50,80
349,4,66,50,90
350,4,70,50,100
351,4,38,60,10
352,4,42,60,20
353,4,46,60,30
354,4,50,60,40
355,4,54,60,50
356,4,58,60,60
357,4,62,60,70
358,4,66,60,80
359,4,70,60,90
360,4,74,60,100
361,4,42,70,10
362,4,46,70,20
363,4,50,70,30
364,4,54,70,40
365,4,58,70,50
366,4,62,70,60
367,4,66,70,70
368,4,70,70,80
369,4,74,70,90
370,4,78,70,100
371,4,46,80,10
372,4,50,80,20
373,4,54,80,30
374,4,58,80,40
375,4,62,80,50
376,4,66,80,60
377,4,70,80,70
378,4,74,80,80
379,4,78,80,90
380,4,82,80,100
381,4,50,90,10
382,4,54,90,20
383,4,58,90,30
384,4,62,90,40
385,4,66,90,50
386,4,70,90,60
387,4,74,90,70
388,4,78,90,80
389,4,82,90,90
390,4,86,90,100
391,4,54,100,10
392,4,58,100,20
393,4,62,100,30
394,4,66,100,40
395,4,70,100,50
396,4,74,100,60
397,4,78,100,70
398,4,82,100,80
399,4,86,100,90
400,4,90,100,100
401,5,18,10,10
402,5,22,10,20
403,5,26,10,30
404,5,30,10,40
405,5,34,10,50
406,5,38,10,60
407,5,42,10,70
408,5,46,10,80
409,5,50,10,90
410,5,54,10,100
411,5,22,20,10
412,5,26,20,20
413,5,30,20,30
414,5,34,20,40
415,5,38,20,50
416,5,42,20,60
417,5,46,20,70
418,5,50,20,80
419,5,54,20,90
420,5,58,20,100
421,5,26,30,10
422,5,30,30,20
423,5,34,30,30
424,5,38,30,40
425,5,42,30,50
426,5,46,30,60
427,5,50,30,70
428,5,54,30,80
429,5,58,30,90
430,5,62,30,100
431,5,30,40,10
432,5,34,40,20
433,5,38,40,30
434,5,42,40,40
435,5,46,40,50
436,5,50,40,60
437,5,54,40,70
438,5,58,40,80
