id,system_id,dependent_variable,independent_variable_1
1,1,0,10
2,1,0.104514742,20
3,1,0.042330227,30
4,1,0.252503563,40
5,1,0.515890046,50
6,1,0.844852416,60
7,1,0.893215933,70
8,1,0.935644057,80
9,1,1,90
10,1,0.958378948,100
11,2,0,10
12,2,0,20
13,2,0.015864419,30
14,2,0.100053143,40
15,2,0.46311039,50
16,2,0.799204282,60
17,2,1,70
18,2,1,80
19,2,0.939464376,90
20,2,0.940342674,100
21,3,0.054419442,10
22,3,0,20
23,3,0.072286334,30
24,3,0.0770883,40
25,3,0.520782972,50
26,3,0.914863906,60
27,3,0.954477775,70
28,3,0.902591305,80
29,3,1,90
30,3,1,100
31,4,0.011632612,10
32,4,0.081651302,20
33,4,0.010877724,30
34,4,0.241667906,40
35,4,0.561847489,50
36,4,0.818714547,60
37,4,0.948196986,70
38,4,1,80
39,4,0.974994176,90
40,4,0.938738238,100
41,5,0.051882962,10
42,5,0.084353879,20
43,5,0,30
44,5,0.212135134,40
45,5,0.488794023,50
46,5,0.879057695,60
47,5,1,70
48,5,1,80
49,5,1,90
50,5,0.925563494,100
51,6,0.061759779,10
52,6,0.10529206,20
53,6,0,30
54,6,0.082268053,40
55,6,0.573039024,50
56,6,0.779227366,60
57,6,0.950752813,70
58,6,0.942518271,80
59,6,0.903902372,90
60,6,0.997635095,100
61,7,0.07216025,10
62,7,0,20
63,7,0.123863874,30
64,7,0.161349478,40
65,7,0.489666202,50
66,7,0.764888393,60
67,7,0.932874702,70
68,7,0.905790557,80
69,7,1,90
70,7,0.94884922,100
71,8,0,10
72,8,0.051999154,20
73,8,0,30
74,8,0.117604705,40
75,8,0.574870478,50
76,8,0.903571825,60
77,8,0.981883616,70
78,8,1,80
79,8,1,90
80,8,1,100
81,9,0.09011476,10
82,9,0,20
83,9,0.061820276,30
84,9,0.218368797,40
85,9,0.52055216,50
86,9,0.761085995,60
87,9,0.935743881,70
88,9,0.962265745,80
89,9,0.935173789,90
90,9,0.955182504,100
91,10,0.064543931,10
92,10,0,20
93,10,0.071397495,30
94,10,0.241730497,40
95,10,0.584683685,50
96,10,0.841521589,60
97,10,0.965021461,70
98,10,1,80
99,10,0.930258999,90
100,10,1,100
