id,system_id,dependent_variable,independent_variable_1,independent_variable_2
1,1,61.66796537,10,10
2,1,41.11691062,10,20
3,1,38.89026896,10,30
4,1,33.1337871,10,40
5,1,27.72890574,10,50
6,1,42.10526474,10,60
7,1,38.93808918,10,70
8,1,43.91524816,10,80
9,1,55.86366955,10,90
10,1,70.40398904,10,100
11,1,38.63404164,20,10
12,1,35.91909824,20,20
13,1,37.62019561,20,30
14,1,31.95367954,20,40
15,1,16.63300975,20,50
16,1,29.16014738,20,60
17,1,20.0378389,20,70
18,1,37.6036282,20,80
19,1,52.83244672,20,90
20,1,48.5039942,20,100
21,1,33.73263046,30,10
22,1,35.01170112,30,20
23,1,30.7548752,30,30
24,1,15.06017538,30,40
25,1,13.72419989,30,50
26,1,9.871516445,30,60
27,1,18.55226134,30,70
28,1,34.37566507,30,80
29,1,29.91530941,30,90
30,1,54.55355652,30,100
31,1,32.94648573,40,10
32,1,25.77706502,40,20
33,1,20.76296197,40,30
34,1,17.12881079,40,40
35,1,2.135216513,40,50
36,1,13.10126263,40,60
37,1,21.70435304,40,70
38,1,23.02264159,40,80
39,1,36.95956385,40,90
40,1,44.39292028,40,100
41,1,34.3698303,50,10
42,1,22.51753631,50,20
43,1,15.13939077,50,30
44,1,20.0707763,50,40
45,1,7.376730376,50,50
46,1,15.43909457,50,60
47,1,21.93286518,50,70
48,1,27.07391732,50,80
49,1,25.92368669,50,90
50,1,49.84253283,50,100
51,1,38.74499181,60,10
52,1,22.89907045,60,20
53,1,12.02356217,60,30
54,1,5.71121851,60,40
55,1,13.13641729,60,50
56,1,21.46386862,60,60
57,1,11.06435732,60,70
58,1,32.39631069,60,80
59,1,29.99847246,60,90
60,1,48.522122,60,100
61,1,29.28874267,70,10
62,1,18.60909874,70,20
63,1,19.30240749,70,30
64,1,11.9198222,70,40
65,1,14.03778685,70,50
66,1,18.11164897,70,60
67,1,17.49340775,70,70
68,1,24.19544984,70,80
69,1,39.50481108,70,90
70,1,51.56019647,70,100
71,1,46.85219534,80,10
72,1,42.79309222,80,20
73,1,23.38568034,80,30
74,1,28.50668557,80,40
75,1,26.18240037,80,50
76,1,17.49008694,80,60
77,1,35.80589458,80,70
78,1,35.745602,80,80
79,1,39.45689117,80,90
80,1,51.30511059,80,100
81,1,60.76956815,90,10
82,1,40.07584135,90,20
83,1,41.55287869,90,30
84,1,37.95495067,90,40
85,1,30.52149814,90,50
86,1,42.24741739,90,60
87,1,48.67642567,90,70
88,1,50.76562125,90,80
89,1,61.89462499,90,90
90,1,57.88695823,90,100
91,1,68.77824037,100,10
92,1,71.43667405,100,20
93,1,47.52909577,100,30
94,1,43.97592931,100,40
95,1,47.49342324,100,50
96,1,50.02771706,100,60
97,1,55.4092509,100,70
98,1,61.27368264,100,80
99,1,69.00483755,100,90
100,1,89.18568839,100,100
101,2,54.45841579,10,10
102,2,42.85237358,10,20
103,2,36.79495311,10,30
104,2,41.95827088,10,40
105,2,27.45641307,10,50
106,2,34.85992907,10,60
107,2,37.70760502,10,70
108,2,45.26775431,10,80
