id,system_id,dependent_variable,independent_variable_1,independent_variable_2
1,1,56.08,10,10
2,1,47.12,10,20
3,1,40.72,10,30
4,1,36.88,10,40
5,1,35.6,10,50
6,1,36.88,10,60
7,1,40.72,10,70
8,1,47.12,10,80
9,1,56.08,10,90
10,1,67.6,10,100
11,1,44.88,20,10
12,1,35.92,20,20
13,1,29.52,20,30
14,1,25.68,20,40
15,1,24.4,20,50
16,1,25.68,20,60
17,1,29.52,20,70
18,1,35.92,20,80
19,1,44.88,20,90
20,1,56.4,20,100
21,1,36.88,30,10
22,1,27.92,30,20
23,1,21.52,30,30
24,1,17.68,30,40
25,1,16.4,30,50
26,1,17.68,30,60
27,1,21.52,30,70
28,1,27.92,30,80
29,1,36.88,30,90
30,1,48.4,30,100
31,1,32.08,40,10
32,1,23.12,40,20
33,1,16.72,40,30
34,1,12.88,40,40
35,1,11.6,40,50
36,1,12.88,40,60
37,1,16.72,40,70
38,1,23.12,40,80
39,1,32.08,40,90
40,1,43.6,40,100
41,1,30.48,50,10
42,1,21.52,50,20
43,1,15.12,50,30
44,1,11.28,50,40
45,1,10,50,50
46,1,11.28,50,60
47,1,15.12,50,70
48,1,21.52,50,80
49,1,30.48,50,90
50,1,42,50,100
51,1,32.08,60,10
52,1,23.12,60,20
53,1,16.72,60,30
54,1,12.88,60,40
55,1,11.6,60,50
56,1,12.88,60,60
57,1,16.72,60,70
58,1,23.12,60,80
59,1,32.08,60,90
60,1,43.6,60,100
61,1,36.88,70,10
62,1,27.92,70,20
63,1,21.52,70,30
64,1,17.68,70,40
65,1,16.4,70,50
66,1,17.68,70,60
67,1,21.52,70,70
68,1,27.92,70,80
69,1,36.88,70,90
70,1,48.4,70,100
71,1,44.88,80,10
72,1,35.92,80,20
73,1,29.52,80,30
74,1,25.68,80,40
75,1,24.4,80,50
76,1,25.68,80,60
77,1,29.52,80,70
78,1,35.92,80,80
79,1,44.88,80,90
80,1,56.4,80,100
81,1,56.08,90,10
82,1,47.12,90,20
83,1,40.72,90,30
84,1,36.88,90,40
85,1,35.6,90,50
86,1,36.88,90,60
87,1,40.72,90,70
88,1,47.12,90,80
89,1,56.08,90,90
90,1,67.6,90,100
91,1,70.48,100,10
92,1,61.52,100,20
93,1,55.12,100,30
94,1,51.28,100,40
95,1,50,100,50
96,1,51.28,100,60
97,1,55.12,100,70
98,1,61.52,100,80
99,1,70.48,100,90
100,1,82,100,100
